filepath,label_id,label
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000048.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000049.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000050.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000051.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000052.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000053.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000054.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000055.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000056.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000057.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000058.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000059.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000060.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000061.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000062.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000063.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000064.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000065.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000066.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000067.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000068.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000069.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000070.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000071.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000072.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000073.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000074.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000075.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000076.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000077.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000078.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000079.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000080.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000081.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000082.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000083.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000084.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000085.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000086.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000087.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000088.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000089.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000090.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000091.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000092.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000093.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000094.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000095.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000096.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000097.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000098.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000099.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000100.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000101.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000102.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000103.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000104.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000105.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000106.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000107.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000108.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000109.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000110.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000111.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000112.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000113.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000114.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000115.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000116.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000117.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000118.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000119.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000120.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000121.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000122.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000123.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000124.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000125.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000126.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000127.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000128.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000129.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000130.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000131.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000132.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000133.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000134.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000135.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000136.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000137.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000138.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000139.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000140.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000141.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000142.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000143.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000144.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000145.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000146.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000147.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000148.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000149.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/green/green_000150.png,0,green
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000001.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000002.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000003.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000004.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000005.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000006.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000007.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000008.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000009.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000010.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000011.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000012.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000013.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000014.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000015.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000016.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000017.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000018.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000019.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000020.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000021.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000022.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000023.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000024.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000025.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000026.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000027.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000028.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000029.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000030.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000031.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000032.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000033.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000034.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000035.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000036.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000037.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000038.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000039.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000040.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000041.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000042.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000043.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000044.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000045.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000046.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000047.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000048.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000049.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000050.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000051.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000052.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000053.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000054.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000055.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000056.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000057.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000058.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000059.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000060.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000061.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000062.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000063.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000064.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000065.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000066.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000067.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000068.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000069.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000070.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000071.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000072.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000073.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000074.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000075.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000076.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000077.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000078.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000079.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000080.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000081.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000082.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000083.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000084.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000085.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000086.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000087.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000088.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000089.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000090.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000091.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000092.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000093.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000094.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000095.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000096.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000097.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000098.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000099.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000100.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000101.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000102.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000103.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000104.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000105.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000106.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000107.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000108.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000109.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000110.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000111.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000112.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000113.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000114.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000115.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000116.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000117.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000118.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000119.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000120.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000121.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000122.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000123.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000124.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000125.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000126.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000127.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000128.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000129.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000130.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000131.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000132.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000133.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000134.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000135.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000136.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000137.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000138.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000139.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000140.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000141.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000142.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000143.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000144.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000145.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000146.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000147.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000148.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000149.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000150.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000151.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000152.png,1,left
/home/ispaik/me203/Lab8/lab8_materials/data_Dec7_processed/left/left_000153.png,1,left
